local_unit_code,Rural Urban,Province,Municipal Name,District,Year,Int Revenue,Fed Equalisation,Fed Conditional,Fed Complimentary,Fed Special,Capital Expenditure,Current Expenditure
51203,Urban Municipality,Lumbini,Thakurbaba Municipality,Bardiya,2019,15.34,134,144.4,,,194.289,290.664
51207,Urban Municipality,Lumbini,Gulariya Municipality,Bardiya,2019,38.712,181.9,215.3,,,251.691,467.973
51102,Urban Municipality,Lumbini,Kohalpur Municipality,Banke,2019,386.732,183.5,224.6,,,230.138,458.896
51007,Urban Municipality,Lumbini,Lamahi Municipality,Dang,2019,336.587,141.2,136.6,,,3.858,72.908
50305,Urban Municipality,Lumbini,Swargadwari Municipality,Pyuthan,2019,93.982,95.9,160.7,,,178.309,256.366
50304,Urban Municipality,Lumbini,Pyuthan Municipality,Pyuthan,2019,121.863,115.3,209,,,152.9,371.98
50207,Urban Municipality,Lumbini,Rolpa Municipality,Rolpa,2019,163.84,107.4,192.8,,,129.657,338.147
50409,Urban Municipality,Lumbini,Resunga Municipality,Gulmi,2019,0,101.3,204.7,,,155.146,300.713
50404,Urban Municipality,Lumbini,Mushikot Municipality,Gulmi,2019,83.849,103,204.3,,,179.386,268.686
50504,Urban Municipality,Lumbini,Sandhikharka Municipality,Arghakhachi,2019,38.919,118.6,257.2,,,215.74,385.269
50506,Urban Municipality,Lumbini,Shitganga Municipality,Arghakhachi,2019,57.973,134.5,247.5,,,248.328,435.623
50503,Urban Municipality,Lumbini,Bhumikasthan Municipality,Arghakhachi,2019,27.098,106.2,188.4,,,191.005,319.933
50601,Urban Municipality,Lumbini,Rampur Municipality,Palpa,2019,236.498,111.2,242.9,,,197.372,384.819
50605,Urban Municipality,Lumbini,Tansen Municipality,Palpa,2019,274.393,146.6,302.5,,,199.965,502.848
50903,Urban Municipality,Lumbini,Sibaraj Municipality,Kapilbastu,2019,350.721,176.7,197.5,,,325.423,362.475
50906,Urban Municipality,Lumbini,Maharajgunj Municipality,Kapilbastu,2019,227.984,155,160.5,,,240.481,304.964
50902,Urban Municipality,Lumbini,Buddhabhumi Municipality,Kapilbastu,2019,344.9,172.4,203.4,,,322.131,410.002
50901,Urban Municipality,Lumbini,Baadganga Municipality,Kapilbastu,2019,741.601,189.2,268.6,,,380.37,337.373
50905,Urban Municipality,Lumbini,Krishnanagar Municipality,Kapilbastu,2019,216.751,172,146.7,,,351.416,270.527
50907,Urban Municipality,Lumbini,Kapilbastu Municipality,Kapilbastu,2019,246.224,196.2,229,,,229.902,441.948
50803,Urban Municipality,Lumbini,Sainamaina Municipality,Rupandehi,2019,38.594,102.1,146.1,,,113.818,253.734
50811,Urban Municipality,Lumbini,Siddharthanagar Municipality,Rupandehi,2019,3.308,171.3,199.9,,,1342.556,361.245
50813,Urban Municipality,Lumbini,Lumbini Sanskrit Municipality,Rupandehi,2019,148.58,187.6,194,,,305.538,360.348
50801,Urban Municipality,Lumbini,Devdaha Municipality,Rupandehi,2019,344.365,145.4,150.6,,,211.438,360.71
50808,Urban Municipality,Lumbini,Tilottama Municipality,Rupandehi,2019,237.36,217.8,272.7,,,533.345,683.405
50702,Urban Municipality,Lumbini,Sunawal Municipality,Nawalparasi,2019,665.878,152.5,161.4,,,460.917,338.563
50703,Urban Municipality,Lumbini,Ramgram Municipality,Nawalparasi,2019,195.118,162.8,172.1,,,159.089,349.34
50701,Urban Municipality,Lumbini,Bardaghat Municipality,Nawalparasi,2019,370.197,164.2,192.9,,,212.408,380.841
51106,Sub-Metropolitan City,Lumbini,Nepalgunj Sub-metropolitan City,Banke,2019,2038.319,294.7,359.7,,,600.612,708.67
51003,Sub-Metropolitan City,Lumbini,Tulsipur Sub-metropolitan City,Dang,2019,611.359,298.2,418.9,,,468.985,833.015
51002,Sub-Metropolitan City,Lumbini,Ghorahi Sub-metropolitan City,Dang,2019,768.214,324.6,448.1,,,0,0
50802,Sub-Metropolitan City,Lumbini,Butwal Sub-metropolitan City,Rupandehi,2019,750.415,275.1,283.8,,,162.4,828.602
40804,Rural Municipality,Gandaki,Hupsekot Rural Municipality,Nawalpur,2019,95.537,86.7,101.1,,,160.059,199.943
40808,Rural Municipality,Gandaki,Binayi Rural Municipality,Nawalpur,2019,49.731,109.6,144,,,78.931,180.782
40802,Rural Municipality,Gandaki,Bulingtar Rural Municipality,Nawalpur,2019,51.981,73.9,109.1,,,104.916,167.674
40803,Rural Municipality,Gandaki,Bungdikali Rural Municipality,Nawalpur,2019,185.93,65.3,104.2,,,258.93,291.537
41109,Rural Municipality,Gandaki,Bareng Rural Municipality,Baglung,2019,40.529,60,103.3,,,80.47,189.672
41107,Rural Municipality,Gandaki,Badigaad Rural Municipality,Baglung,2019,74.88,101.1,181.4,,,158.595,299.04
41106,Rural Municipality,Gandaki,Nishikhola Rural Municipality,Baglung,2019,10.55,83.7,96.5,,,133.74,173.893
41103,Rural Municipality,Gandaki,Tarakhola Rural Municipality,Baglung,2019,39.832,60,82.9,,,92.891,141.256
41104,Rural Municipality,Gandaki,Tamankhola Rural Municipality,Baglung,2019,37.013,60,58.5,,,91.512,109.592
41102,Rural Municipality,Gandaki,Kathekhola Rural Municipality,Baglung,2019,6.536,87.6,193,,,108.565,325.602
40402,Rural Municipality,Gandaki,Raghuganga Rural Municipality,Myagdi,2019,86.983,65.1,118.3,,,93.166,188.447
40404,Rural Municipality,Gandaki,Malika Rural Municipality,Myagdi,2019,53.559,75.3,121.9,,,33.064,258.628
40405,Rural Municipality,Gandaki,Mangala Rural Municipality,Myagdi,2019,4.517,67,114.1,,,33.119,196.989
40403,Rural Municipality,Gandaki,Dhawalagiri Rural Municipality,Myagdi,2019,3.95,60.7,98.5,,,142.998,218.668
40401,Rural Municipality,Gandaki,Annapurna Rural Municipality,Myagdi,2019,136.605,60,134.9,,,67.2,161.566
40907,Rural Municipality,Gandaki,Harinash Rural Municipality,Syanja,2019,50.301,69.5,105.7,,,129.896,173.451
40906,Rural Municipality,Gandaki,Biruwa Rural Municipality,Syanja,2019,50.982,72.9,131.5,,,94.004,236.19
40902,Rural Municipality,Gandaki,Fedikhola Rural Municipality,Syanja,2019,38.399,60,110.6,,,91.432,171.742
40911,Rural Municipality,Gandaki,Kaligandaki Rural Municipality,Syanja,2019,55.754,80.9,148.2,,,160.95,254.018
40903,Rural Municipality,Gandaki,Aandhikhola Rural Municipality,Syanja,2019,54.45,66.1,185.9,,,130.506,245.205
40904,Rural Municipality,Gandaki,Arjunchaupari Rural Municipality,Syanja,2019,3.895,64.5,123.4,,,73.676,207.269
41006,Rural Municipality,Gandaki,Bihadi Rural Municipality,Parbat,2019,38.032,60,126.3,,,77.14,197.633
41001,Rural Municipality,Gandaki,Modi Rural Municipality,Parbat,2019,64.079,77.4,202.7,,,108.883,328.167
41005,Rural Municipality,Gandaki,Mahashila Rural Municipality,Parbat,2019,33.385,60,118.5,,,121.811,141.167
41007,Rural Municipality,Gandaki,Paiyun Rural Municipality,Parbat,2019,42.7,63.3,128.3,,,80.114,216.913
41002,Rural Municipality,Gandaki,Jaljala Rural Municipality,Parbat,2019,59.123,81.4,155.2,,,131.406,237.396
40304,Rural Municipality,Gandaki,Lomangthan Rural Municipality,Mustang,2019,41.571,60,48,,,110.7,11.14
40303,Rural Municipality,Gandaki,Bahragaun Muktichhetra Rural Municipality,Mustang,2019,26.752,60,58.3,,,81.319,13.596
40301,Rural Municipality,Gandaki,Lo Ghekar Damodarkund Rural Municipality,Mustang,2019,14.306,60,32.7,,,100.641,14.852
40305,Rural Municipality,Gandaki,Thasang Rural Municipality,Mustang,2019,28.241,60,95.5,,,87.291,125.51
40302,Rural Municipality,Gandaki,Gharpajhong Rural Municipality,Mustang,2019,20.617,60,92.5,,,87.727,115.274
40202,Rural Municipality,Gandaki,Neshyang Rural Municipality,Manang,2019,2.345,60,57.2,,,67.508,127.254
40204,Rural Municipality,Gandaki,Nashong Rural Municipality,Manang,2019,1.225,60,67.9,,,104.816,81.058
40201,Rural Municipality,Gandaki,Naarfu Rural Municipality,Manang,2019,24.628,60,19.2,,,102.833,31.23
40203,Rural Municipality,Gandaki,Chhame Rural Municipality,Manang,2019,2.759,60,58.8,,,63.336,103.5
40505,Rural Municipality,Gandaki,Rupa Rural Municipality,Kaski,2019,53.512,62.1,128.7,,,95.454,210.937
40501,Rural Municipality,Gandaki,Madi Rural Municipality,Kaski,2019,139.568,71.5,176.3,,,119.746,311.901
40502,Rural Municipality,Gandaki,Machhapuchhre Rural Municipality,Kaski,2019,115.809,80.5,174.8,,,131.315,291.199
40503,Rural Municipality,Gandaki,Annapurna Rural Municipality,Kaski,2019,14.157,85.2,197.9,,,194.238,295.513
40703,Rural Municipality,Gandaki,Myade Rural Municipality,Tanahu,2019,69.087,82.3,112.4,,,118.624,199.284
40709,Rural Municipality,Gandaki,Bandipur Rural Municipality,Tanahu,2019,49.371,75,121.3,,,135.542,214.465
40708,Rural Municipality,Gandaki,Devghat Rural Municipality,Tanahu,2019,31.758,66.4,121.9,,,133.244,208.042
40706,Rural Municipality,Gandaki,Ghiring Rural Municipality,Tanahu,2019,59.599,77.5,113.4,,,139.188,173.996
40707,Rural Municipality,Gandaki,Rishing Rural Municipality,Tanahu,2019,72.164,93.3,141.3,,,178.465,230.258
40710,Rural Municipality,Gandaki,Aabukhaireni Rural Municipality,Tanahu,2019,98.837,77.9,114.6,,,108.008,191.112
40602,Rural Municipality,Gandaki,Marsyangdi Rural Municipality,Lamjung,2019,68.888,72.4,150,,,134.622,189.403
40601,Rural Municipality,Gandaki,Dordi Rural Municipality,Lamjung,2019,59.771,72.2,151.1,,,113.743,216.487
40608,Rural Municipality,Gandaki,Dudhpokhari Rural Municipality,Lamjung,2019,42.96,60,87.9,,,88.113,160.254
40603,Rural Municipality,Gandaki,Kwolasodhar Rural Municipality,Lamjung,2019,37.423,60,96.1,,,59.116,170.227
40103,Rural Municipality,Gandaki,Sulikot Rural Municipality,Gorakha,2019,158.046,144.3,146.9,,,165.594,70.269
40107,Rural Municipality,Gandaki,Siranchowk Rural Municipality,Gorakha,2019,89.565,136.9,192.3,,,114.551,61.523
40110,Rural Municipality,Gandaki,Sahid Lakhan Rural Municipality,Gorakha,2019,93.71,148.5,162.4,,,146.761,35.001
40106,Rural Municipality,Gandaki,Bhimsen Rural Municipality,Gorakha,2019,131.147,132.2,165.5,,,129.671,50.212
40104,Rural Municipality,Gandaki,Dharche Rural Municipality,Gorakha,2019,101.776,84.1,61.6,,,77.889,118.764
40101,Rural Municipality,Gandaki,Chumnubri Rural Municipality,Gorakha,2019,75.899,60,72.7,,,99.024,22.161
40111,Rural Municipality,Gandaki,Gandaki Rural Municipality,Gorakha,2019,145.449,133.3,144.1,,,163.493,51.708
40105,Rural Municipality,Gandaki,Aarughat Rural Municipality,Gorakha,2019,136.598,136.4,130.7,,,131.302,51.837
40102,Rural Municipality,Gandaki,Ajirkot Rural Municipality,Gorakha,2019,104.432,103.2,102.8,,,96.565,33.938
40807,Urban Municipality,Gandaki,Madhyabindu Municipality,Nawalpur,2019,151.624,149.2,204.5,,,287.035,346.927
40805,Urban Municipality,Gandaki,Devchuli Municipality,Nawalpur,2019,100.673,125.1,183.3,,,182.376,368.024
40801,Urban Municipality,Gandaki,Gaindakot Municipality,Nawalpur,2019,102.144,155.2,188.6,,,249.088,419.113
40806,Urban Municipality,Gandaki,Kawasoti Municipality,Nawalpur,2019,223.755,158.9,239.6,,,311.048,475.512
41101,Urban Municipality,Gandaki,Baglung Municipality,Baglung,2019,140.876,156.6,337.6,,,323.211,528.369
41105,Urban Municipality,Gandaki,Dhorpatan Municipality,Baglung,2019,123.065,90.3,114.6,,,119.335,270.841
41110,Urban Municipality,Gandaki,Jaimini Municipality,Baglung,2019,62.116,101.8,271.1,,,147.171,379.963
41108,Urban Municipality,Gandaki,Galkot Municipality,Baglung,2019,85.26,104.9,221.2,,,169.382,376.236
40406,Urban Municipality,Gandaki,Beni Municipality,Myagdi,2019,159.821,107.6,254.3,,,162.228,231.937
40909,Urban Municipality,Gandaki,Waling Municipality,Syanja,2019,119.592,146.3,289.4,,,263.431,478.477
40905,Urban Municipality,Gandaki,Bhirkot Municipality,Syanja,2019,107.725,89.6,151,,,129.433,308.845
40901,Urban Municipality,Gandaki,Putalibajar Municipality,Syanja,2019,289.551,133.1,305.7,,,168.159,521.358
40908,Urban Municipality,Gandaki,Chapakot Municipality,Syanja,2019,99.039,90.5,214.8,,,144.198,322.432
40910,Urban Municipality,Gandaki,Galyang Municipality,Syanja,2019,93.779,116.6,220.6,,,241.795,409.711
41004,Urban Municipality,Gandaki,Phalewas Municipality,Parbat,2019,64.894,88.6,268.7,,,95.37,404.899
41003,Urban Municipality,Gandaki,Kushma Municipality,Parbat,2019,108.869,121.4,340.2,,,178.36,559.215
40704,Urban Municipality,Gandaki,Shuklagandaki Municipality,Tanahu,2019,194.9,140.5,240.7,,,285.116,442.278
40702,Urban Municipality,Gandaki,Byas Municipality,Tanahu,2019,288.478,183.8,423.4,,,427.392,644.741
40705,Urban Municipality,Gandaki,Bhimad Municipality,Tanahu,2019,92.928,106.1,171.8,,,183.466,281.578
40701,Urban Municipality,Gandaki,Bhanu Municipality,Tanahu,2019,113.015,135.8,272.6,,,234.562,422.448
40606,Urban Municipality,Gandaki,Sundarbazar Municipality,Lamjung,2019,68.917,93.3,221.7,,,105.857,321.795
40607,Urban Municipality,Gandaki,Rainash Municipality,Lamjung,2019,112.705,73,194.8,,,91.572,275.245
40604,Urban Municipality,Gandaki,Madhyanepal Municipality,Lamjung,2019,74.449,86.7,211.2,,,155.065,300.247
40605,Urban Municipality,Gandaki,Beshisahar Municipality,Lamjung,2019,206.711,122.6,227.1,,,167.624,384.59
40108,Urban Municipality,Gandaki,Palungtar Municipality,Gorakha,2019,319.524,190.1,225.1,,,299.671,138.993
40109,Urban Municipality,Gandaki,Gorkha Municipality,Gorakha,2019,238.438,242.1,275.2,,,292.415,210.503
40504,Metropolitan City,Gandaki,Pokhara Lekhnath Metropolitan City,Kaski,2019,2393.026,614.4,1204.2,,,1916.567,1972.797
30806,Rural Municipality,Bagmati,Bagmati Rural Municipality,Lalitpur,2019,82.352,60,142,,,142.763,190.77
30805,Rural Municipality,Bagmati,Mahankaal Rural Municipality,Lalitpur,2019,42.173,60,152.3,,,75.436,146.746
30804,Rural Municipality,Bagmati,Konjyosom Rural Municipality,Lalitpur,2019,38.923,60,85.1,,,88.77,137.751
31210,Rural Municipality,Bagmati,Bagmati Rural Municipality,Makawanpur,2019,91.283,104.2,118.5,,,133.312,184.898
31204,Rural Municipality,Bagmati,Rakshirang Rural Municipality,Makawanpur,2019,200.352,92.2,108.9,,,204.582,193.712
31205,Rural Municipality,Bagmati,Mahanari Rural Municipality,Makawanpur,2019,419.66,120.3,123.6,,,195.999,249.328
31208,Rural Municipality,Bagmati,Makwanpurgadhi Rural Municipality,Makawanpur,2019,136.284,88.3,128,,,160.164,227.344
31207,Rural Municipality,Bagmati,Bhimfedi Rural Municipality,Makawanpur,2019,286.88,89.3,136.4,,,209.759,166.75
31209,Rural Municipality,Bagmati,Bakaiya Rural Municipality,Makawanpur,2019,149.823,120.2,174.4,,,236.633,313.501
31203,Rural Municipality,Bagmati,Kailash Rural Municipality,Makawanpur,2019,3.514,85.1,101.6,,,137.414,173.211
31201,Rural Municipality,Bagmati,Indrasarobar Rural Municipality,Makawanpur,2019,86.404,60,68.7,,,73.456,133.44
31303,Rural Municipality,Bagmati,Ichhakamana Rural Municipality,Chitawan,2019,212.817,91.7,129.8,,,191.674,209.968
30408,Rural Municipality,Bagmati,Siddhalek Rural Municipality,Dhading,2019,99.707,132.7,133.6,,,253.753,192.647
30401,Rural Municipality,Bagmati,Rubi Valley Rural Municipality,Dhading,2019,56.034,66.1,50.8,,,75.202,131.022
30409,Rural Municipality,Bagmati,Benighat Rorang Rural Municipality,Dhading,2019,169.814,167.3,167.8,,,303.184,226.161
30405,Rural Municipality,Bagmati,Netrabati Rural Municipality,Dhading,2019,72.54,87.7,71.4,,,127.723,146.2
30412,Rural Municipality,Bagmati,Thakre Rural Municipality,Dhading,2019,261.905,166.3,136.2,,,211.985,286.765
30404,Rural Municipality,Bagmati,Tripurasundari Rural Municipality,Dhading,2019,82.64,135.2,153,,,179.733,271.077
30407,Rural Municipality,Bagmati,Jwalamukhi Rural Municipality,Dhading,2019,18.47,136.5,126.8,,,215.836,262.309
30411,Rural Municipality,Bagmati,Galchhi Rural Municipality,Dhading,2019,197.079,144.1,102.6,,,238.508,231.819
30410,Rural Municipality,Bagmati,Gajuri Rural Municipality,Dhading,2019,176.836,155.5,119.5,,,220.542,236.865
30403,Rural Municipality,Bagmati,Gangajamuna Rural Municipality,Dhading,2019,133.086,126.5,124.9,,,241.517,136.996
30402,Rural Municipality,Bagmati,Khaniyabas Rural Municipality,Dhading,2019,53.474,85.6,62.8,,,81.684,184.233
30503,Rural Municipality,Bagmati,Suryagadhi Rural Municipality,Nuwakot,2019,43.96,63.3,88.1,,,150.946,151.097
30511,Rural Municipality,Bagmati,Shivapuri Rural Municipality,Nuwakot,2019,78.32,75.7,141.2,,,170.534,236.289
30509,Rural Municipality,Bagmati,Likhu Rural Municipality,Nuwakot,2019,78.251,65.6,99.4,,,141.574,164.465
30506,Rural Municipality,Bagmati,Meghang Rural Municipality,Nuwakot,2019,48.925,60,86.5,,,107.766,152.109
30510,Rural Municipality,Bagmati,Panchakanya Rural Municipality,Nuwakot,2019,62.975,62.1,88.8,,,149.284,142.625
30501,Rural Municipality,Bagmati,Dupcheswor Rural Municipality,Nuwakot,2019,72.225,74.8,118.7,,,191.413,193.07
30507,Rural Municipality,Bagmati,Tarkeshwor Rural Municipality,Nuwakot,2019,54.737,60,98.1,,,144.06,165.188
30502,Rural Municipality,Bagmati,Tadigaau Rural Municipality,Nuwakot,2019,51.293,67.7,106.7,,,129.751,195.687
30505,Rural Municipality,Bagmati,Kispang Rural Municipality,Nuwakot,2019,58.297,60,93.1,,,121.722,153.507
30512,Rural Municipality,Bagmati,Kakani Rural Municipality,Nuwakot,2019,108.265,88.1,149.5,,,146.723,251.034
30302,Rural Municipality,Bagmati,Amachhodingmo Rural Municipality,Rasuwa,2019,32.456,60,50.8,,,11.958,188.103
30305,Rural Municipality,Bagmati,Naukunda Rural Municipality,Rasuwa,2019,73.567,77.7,80.4,,,118.48,133.431
30301,Rural Municipality,Bagmati,Goshaikunda Rural Municipality,Rasuwa,2019,46.414,69.4,94,,,53.59,138.032
30304,Rural Municipality,Bagmati,Kalika Rural Municipality,Rasuwa,2019,41.926,71.5,85.2,,,84.684,143.459
30303,Rural Municipality,Bagmati,Uttargaya Rural Municipality,Rasuwa,2019,167.276,67.5,87.9,,,66.596,46.041
30204,Rural Municipality,Bagmati,Helambu Rural Municipality,Sindhupalchok,2019,73.45,107.2,95.4,,,274.65,151.425
30212,Rural Municipality,Bagmati,Sunkoshi Rural Municipality,Sindhupalchok,2019,63.428,105.2,129.5,,,177.342,182.818
30211,Rural Municipality,Bagmati,Lisankhupakhar Rural Municipality,Sindhupalchok,2019,57.513,94.7,96.4,,,141.833,159.001
30201,Rural Municipality,Bagmati,Bhotekoshi Rural Municipality,Sindhupalchok,2019,100.475,103.1,70.3,,,129.333,152.233
30208,Rural Municipality,Bagmati,Balefi Rural Municipality,Sindhupalchok,2019,59.274,114,103.5,,,173.446,199.721
30203,Rural Municipality,Bagmati,Panchpokhari Thangpal Rural Municipality,Sindhupalchok,2019,74.779,116.6,106.1,,,205.949,197.111
30210,Rural Municipality,Bagmati,Tripurasundari Rural Municipality,Sindhupalchok,2019,48.946,84.5,88,,,118.674,154.153
30202,Rural Municipality,Bagmati,Jugal Rural Municipality,Sindhupalchok,2019,81.915,109.8,107.2,,,100.034,207.212
30206,Rural Municipality,Bagmati,Indrawati Rural Municipality,Sindhupalchok,2019,158.35,147.1,170.3,,,208.454,313.767
30911,Rural Municipality,Bagmati,Roshi Rural Municipality,Kavrepalanchowk,2019,186.772,97.5,191.9,,,210.756,293.048
30912,Rural Municipality,Bagmati,Mahabharat Rural Municipality,Kavrepalanchowk,2019,66.525,69.9,95,,,125.71,165.651
30902,Rural Municipality,Bagmati,Bhumlu Rural Municipality,Kavrepalanchowk,2019,191.794,70.7,132.6,,,96.22,196.259
30910,Rural Municipality,Bagmati,Bethhanchowk Rural Municipality,Kavrepalanchowk,2019,66.18,64.9,119.4,,,62.899,273.609
30907,Rural Municipality,Bagmati,Temal Rural Municipality,Kavrepalanchowk,2019,69.679,80.9,134.2,,,112.072,229.246
30901,Rural Municipality,Bagmati,Chaurideurali Rural Municipality,Kavrepalanchowk,2019,70.561,76.5,177.2,,,164.564,240.194
30913,Rural Municipality,Bagmati,Khanikhola Rural Municipality,Kavrepalanchowk,2019,0.319,60,77.9,,,91.454,152.79
31109,Rural Municipality,Bagmati,Hariharpurgadhi Rural Municipality,Sindhuli,2019,172.077,96.6,112.5,,,201.085,135.219
31106,Rural Municipality,Bagmati,Sunkoshi Rural Municipality,Sindhuli,2019,188.5,84.9,151.9,,,147.631,51.022
31108,Rural Municipality,Bagmati,Marin Rural Municipality,Sindhuli,2019,184.611,97.2,119.7,,,93.73,131.749
31102,Rural Municipality,Bagmati,Fikkal Rural Municipality,Sindhuli,2019,121.021,68.8,127.7,,,141.868,55.117
31103,Rural Municipality,Bagmati,Tinpatan Rural Municipality,Sindhuli,2019,197.38,119.8,216.5,,,193.701,299.144
31107,Rural Municipality,Bagmati,Ghyanglekh Rural Municipality,Sindhuli,2019,88.622,60,82.2,,,60.201,94.371
31104,Rural Municipality,Bagmati,Golanjor Rural Municipality,Sindhuli,2019,155.093,76.2,141.3,,,113.466,58.033
31008,Rural Municipality,Bagmati,Sunapati Rural Municipality,Ramechhap,2019,108.13,111.8,133.5,,,191.114,212.757
